project,method,length,accuracy
cassandra,File,2,80.0
cassandra,File,2,70.0
cassandra,File,2,80.0
cassandra,File,2,84.62
cassandra,File,2,70.0
cassandra,File,2,46.67
cassandra,File,2,33.33
cassandra,File,2,33.33
cassandra,File,2,40.0
cassandra,File,2,66.67
cassandra,File,2,90.13
cassandra,File,2,49.02
cassandra,File,2,100.0
cassandra,File,2,31.74
cassandra,File,2,56.67
cassandra,File,2,27.74
cassandra,File,2,50.48
cassandra,File,2,100.0
cassandra,File,2,43.54
cassandra,File,2,51.69
cassandra,File,2,90.48
cassandra,File,2,74.24
cassandra,File,2,74.24
cassandra,File,2,100.0
cassandra,File,2,49.09
cassandra,File,2,33.33
cassandra,File,2,91.67
cassandra,File,2,27.33
cassandra,File,2,84.44
cassandra,File,2,76.19
cassandra,File,2,40.0
cassandra,File,2,66.67
cassandra,File,2,70.0
cassandra,File,2,73.33
cassandra,File,2,38.36
cassandra,File,2,72.73
cassandra,File,2,100.0
cassandra,File,2,91.43
cassandra,File,2,29.49
cassandra,File,2,49.4
cassandra,File,2,66.67
cassandra,File,2,100.0
cassandra,File,2,56.33
cassandra,File,2,53.33
cassandra,File,2,72.22
cassandra,File,2,24.36
cassandra,File,2,66.67
cassandra,File,2,86.11
cassandra,File,2,70.7
cassandra,File,2,33.73
cassandra,File,2,66.67
cassandra,File,2,52.78
cassandra,File,2,66.67
cassandra,File,2,65.75
cassandra,File,2,84.44
cassandra,File,2,100.0
cassandra,File,2,60.0
cassandra,File,2,100.0
cassandra,File,2,38.89
cassandra,File,2,60.0
cassandra,File,2,69.17
cassandra,File,2,70.0
cassandra,File,2,69.44
cassandra,File,2,78.57
cassandra,File,2,100.0
cassandra,File,2,37.93
cassandra,File,2,43.12
cassandra,File,2,59.27
cassandra,File,2,50.0
cassandra,DefUse,2,50.88
cassandra,DefUse,2,88.89
cassandra,DefUse,2,56.04
cassandra,DefUse,2,100.0
cassandra,DefUse,2,40.0
cassandra,DefUse,2,76.22
cassandra,DefUse,2,51.57
cassandra,DefUse,2,0.0
cassandra,DefUse,2,32.08
cassandra,DefUse,2,33.39
cassandra,DefUse,2,40.0
cassandra,DefUse,2,100.0
cassandra,DefUse,2,94.12
cassandra,DefUse,2,100.0
cassandra,DefUse,2,100.0
cassandra,DefUse,2,33.33
cassandra,DefUse,2,66.67
cassandra,DefUse,2,0.0
cassandra,DefUse,2,40.0
cassandra,DefUse,2,61.11
cassandra,DefUse,2,33.33
cassandra,DefUse,2,64.44
cassandra,DefUse,2,50.72
cassandra,DefUse,2,100.0
cassandra,DefUse,2,48.54
cassandra,DefUse,2,66.67
cassandra,DefUse,2,42.86
cassandra,DefUse,2,100.0
cassandra,DefUse,2,66.67
cassandra,DefUse,2,33.33
cassandra,DefUse,2,59.85
cassandra,DefUse,2,40.0
cassandra,DefUse,2,60.0
cassandra,DefUse,2,60.0
cassandra,DefUse,2,84.62
cassandra,DefUse,2,40.0
cassandra,DefUse,2,67.5
cassandra,DefUse,2,33.33
cassandra,DefUse,2,33.33
cassandra,DefUse,2,60.0
cassandra,DefUse,2,46.67
cassandra,DefUse,2,56.17
cassandra,DefUse,2,49.1
cassandra,DefUse,2,33.33
cassandra,DefUse,2,87.6
cassandra,DefUse,2,56.67
cassandra,DefUse,2,74.28
cassandra,DefUse,2,55.24
cassandra,DefUse,2,0.0
cassandra,DefUse,2,58.2
cassandra,DefUse,2,62.68
cassandra,DefUse,2,100.0
cassandra,DefUse,2,69.7
cassandra,DefUse,2,87.58
cassandra,DefUse,2,100.0
cassandra,DefUse,2,57.92
cassandra,DefUse,2,33.33
cassandra,DefUse,2,44.44
cassandra,DefUse,2,26.33
cassandra,DefUse,2,64.44
cassandra,DefUse,2,100.0
cassandra,DefUse,2,40.0
cassandra,DefUse,2,33.33
cassandra,DefUse,2,100.0
cassandra,DefUse,2,100.0
cassandra,DefUse,2,50.26
cassandra,DefUse,2,45.45
cassandra,DefUse,2,0.0
cassandra,DefUse,2,81.9
cassandra,DefUse,2,100.0
cassandra,DefUse,2,57.46
cassandra,DefUse,2,50.0
cassandra,DefUse,2,66.67
cassandra,DefUse,2,52.33
cassandra,DefUse,2,66.67
cassandra,DefUse,2,44.44
cassandra,DefUse,2,84.62
cassandra,DefUse,2,33.33
cassandra,DefUse,2,77.78
cassandra,DefUse,2,76.53
cassandra,DefUse,2,47.09
cassandra,DefUse,2,71.43
cassandra,DefUse,2,61.11
cassandra,DefUse,2,33.33
cassandra,DefUse,2,56.55
cassandra,DefUse,2,64.44
cassandra,DefUse,2,0.0
cassandra,DefUse,2,40.0
cassandra,DefUse,2,0.0
cassandra,DefUse,2,77.78
cassandra,DefUse,2,40.0
cassandra,DefUse,2,75.83
cassandra,DefUse,2,40.0
cassandra,DefUse,2,61.11
cassandra,DefUse,2,75.0
cassandra,DefUse,2,52.38
cassandra,DefUse,2,42.76
cassandra,DefUse,2,92.86
cassandra,DefUse,2,96.0
cassandra,DefUse,2,33.33
cassandra,SmartCommit,2,38.01
cassandra,SmartCommit,2,49.67
cassandra,SmartCommit,2,51.65
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,46.67
cassandra,SmartCommit,2,83.19
cassandra,SmartCommit,2,70.09
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,57.65
cassandra,SmartCommit,2,53.31
cassandra,SmartCommit,2,40.0
cassandra,SmartCommit,2,48.91
cassandra,SmartCommit,2,61.44
cassandra,SmartCommit,2,74.85
cassandra,SmartCommit,2,50.8
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,68.51
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,62.22
cassandra,SmartCommit,2,63.89
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,71.11
cassandra,SmartCommit,2,68.0
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,84.21
cassandra,SmartCommit,2,53.33
cassandra,SmartCommit,2,80.95
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,73.33
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,51.52
cassandra,SmartCommit,2,80.0
cassandra,SmartCommit,2,70.0
cassandra,SmartCommit,2,80.0
cassandra,SmartCommit,2,84.62
cassandra,SmartCommit,2,80.0
cassandra,SmartCommit,2,54.17
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,33.33
cassandra,SmartCommit,2,50.0
cassandra,SmartCommit,2,66.67
cassandra,SmartCommit,2,93.05
cassandra,SmartCommit,2,49.1
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,95.8
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,96.3
cassandra,SmartCommit,2,64.76
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,66.47
cassandra,SmartCommit,2,54.33
cassandra,SmartCommit,2,65.71
cassandra,SmartCommit,2,51.52
cassandra,SmartCommit,2,50.81
cassandra,SmartCommit,2,77.78
cassandra,SmartCommit,2,49.09
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,80.56
cassandra,SmartCommit,2,61.0
cassandra,SmartCommit,2,84.44
cassandra,SmartCommit,2,52.38
cassandra,SmartCommit,2,40.0
cassandra,SmartCommit,2,66.67
cassandra,SmartCommit,2,80.0
cassandra,SmartCommit,2,93.33
cassandra,SmartCommit,2,68.52
cassandra,SmartCommit,2,74.55
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,91.43
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,66.33
cassandra,SmartCommit,2,66.67
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,51.33
cassandra,SmartCommit,2,53.33
cassandra,SmartCommit,2,72.22
cassandra,SmartCommit,2,85.9
cassandra,SmartCommit,2,66.67
cassandra,SmartCommit,2,86.11
cassandra,SmartCommit,2,62.45
cassandra,SmartCommit,2,63.07
cassandra,SmartCommit,2,71.43
cassandra,SmartCommit,2,44.44
cassandra,SmartCommit,2,66.67
cassandra,SmartCommit,2,66.9
cassandra,SmartCommit,2,91.11
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,60.0
cassandra,SmartCommit,2,100.0
cassandra,SmartCommit,2,80.56
cassandra,SmartCommit,2,60.0
cassandra,SmartCommit,2,75.0
cassandra,SmartCommit,2,40.0
cassandra,SmartCommit,2,69.44
cassandra,SmartCommit,2,78.57
cassandra,SmartCommit,2,71.43
cassandra,SmartCommit,2,66.67
cassandra,SmartCommit,2,93.12
cassandra,SmartCommit,2,53.96
cassandra,SmartCommit,2,50.0
cassandra,All,3,68.38
cassandra,All,3,67.63
cassandra,All,3,69.28
cassandra,All,3,20.0
cassandra,All,3,36.11
cassandra,All,3,79.39
cassandra,All,3,44.71
cassandra,All,3,85.29
cassandra,All,3,88.55
cassandra,All,3,34.98
cassandra,All,3,43.16
cassandra,All,3,32.0
cassandra,All,3,33.33
cassandra,All,3,85.98
cassandra,All,3,41.03
cassandra,All,3,44.44
cassandra,All,3,48.15
cassandra,All,3,81.53
cassandra,All,3,43.84
cassandra,All,3,32.14
cassandra,All,3,31.11
cassandra,All,3,16.67
cassandra,All,3,62.06
cassandra,All,3,32.14
cassandra,All,3,43.96
cassandra,All,3,27.78
cassandra,All,3,41.18
cassandra,All,3,20.0
cassandra,All,3,33.33
cassandra,All,3,80.64
cassandra,All,3,45.56
cassandra,All,3,78.83
cassandra,All,3,57.69
cassandra,All,3,41.18
cassandra,All,3,91.21
cassandra,All,3,41.09
cassandra,All,3,31.33
cassandra,All,3,48.75
cassandra,All,3,35.56
cassandra,All,3,47.37
cassandra,All,3,39.29
cassandra,All,3,69.51
cassandra,All,3,87.34
cassandra,All,3,73.44
cassandra,All,3,35.56
cassandra,All,3,78.31
cassandra,All,3,41.03
cassandra,All,3,42.81
cassandra,All,3,49.17
cassandra,All,3,37.78
cassandra,All,3,65.17
cassandra,All,3,78.92
cassandra,All,3,38.46
cassandra,All,3,36.11
cassandra,All,3,20.0
cassandra,All,3,20.0
cassandra,All,3,27.78
cassandra,All,3,61.29
cassandra,All,3,31.11
cassandra,All,3,75.38
cassandra,All,3,91.43
cassandra,All,3,36.67
cassandra,All,3,68.18
cassandra,All,3,47.62
cassandra,All,3,23.81
cassandra,All,3,48.89
cassandra,All,3,93.5
cassandra,All,3,46.33
cassandra,All,3,72.65
cassandra,All,3,46.97
cassandra,All,3,47.17
cassandra,All,3,45.71
cassandra,All,3,40.0
cassandra,All,3,50.13
cassandra,All,3,33.33
cassandra,All,3,20.0
cassandra,All,3,92.24
cassandra,All,3,87.4
cassandra,All,3,47.06
cassandra,All,3,28.21
cassandra,All,3,81.43
cassandra,All,3,63.81
cassandra,All,3,65.04
cassandra,All,3,59.06
cassandra,All,3,39.74
cassandra,All,3,39.05
cassandra,All,3,16.67
cassandra,All,3,35.29
cassandra,All,3,54.71
cassandra,All,3,27.78
cassandra,All,3,48.89
cassandra,All,3,43.03
cassandra,All,3,60.25
cassandra,All,3,16.67
cassandra,All,3,30.0
cassandra,All,3,46.97
cassandra,All,3,52.75
cassandra,All,3,34.55
cassandra,All,3,35.83
cassandra,All,3,39.29
cassandra,File,3,50.99
cassandra,File,3,55.01
cassandra,File,3,63.4
cassandra,File,3,70.0
cassandra,File,3,77.78
cassandra,File,3,47.58
cassandra,File,3,76.98
cassandra,File,3,33.18
cassandra,File,3,30.67
cassandra,File,3,63.05
cassandra,File,3,99.47
cassandra,File,3,35.76
cassandra,File,3,80.95
cassandra,File,3,75.4
cassandra,File,3,70.51
cassandra,File,3,63.89
cassandra,File,3,65.34
cassandra,File,3,33.17
cassandra,File,3,59.78
cassandra,File,3,85.71
cassandra,File,3,100.0
cassandra,File,3,100.0
cassandra,File,3,64.29
cassandra,File,3,89.29
cassandra,File,3,87.91
cassandra,File,3,80.56
cassandra,File,3,52.94
cassandra,File,3,73.33
cassandra,File,3,50.0
cassandra,File,3,90.8
cassandra,File,3,52.76
cassandra,File,3,34.27
cassandra,File,3,57.27
cassandra,File,3,61.03
cassandra,File,3,24.55
cassandra,File,3,64.01
cassandra,File,3,69.67
cassandra,File,3,76.41
cassandra,File,3,100.0
cassandra,File,3,50.75
cassandra,File,3,92.86
cassandra,File,3,50.98
cassandra,File,3,49.47
cassandra,File,3,52.41
cassandra,File,3,86.67
cassandra,File,3,38.79
cassandra,File,3,84.62
cassandra,File,3,60.47
cassandra,File,3,99.17
cassandra,File,3,60.0
cassandra,File,3,55.71
cassandra,File,3,37.89
cassandra,File,3,86.81
cassandra,File,3,75.0
cassandra,File,3,70.0
cassandra,File,3,86.67
cassandra,File,3,77.78
cassandra,File,3,49.89
cassandra,File,3,55.56
cassandra,File,3,71.77
cassandra,File,3,22.86
cassandra,File,3,89.17
cassandra,File,3,84.85
cassandra,File,3,66.67
cassandra,File,3,61.9
cassandra,File,3,75.56
cassandra,File,3,22.73
cassandra,File,3,85.23
cassandra,File,3,30.77
cassandra,File,3,66.67
cassandra,File,3,56.58
cassandra,File,3,81.1
cassandra,File,3,73.33
cassandra,File,3,65.13
cassandra,File,3,82.05
cassandra,File,3,90.0
cassandra,File,3,33.88
cassandra,File,3,18.42
cassandra,File,3,58.82
cassandra,File,3,80.77
cassandra,File,3,91.43
cassandra,File,3,47.62
cassandra,File,3,57.31
cassandra,File,3,57.97
cassandra,File,3,65.38
cassandra,File,3,66.19
cassandra,File,3,83.33
cassandra,File,3,78.43
cassandra,File,3,50.56
cassandra,File,3,72.22
cassandra,File,3,62.22
cassandra,File,3,69.08
cassandra,File,3,70.94
cassandra,File,3,66.67
cassandra,File,3,80.0
cassandra,File,3,62.12
cassandra,File,3,62.64
cassandra,File,3,83.64
cassandra,File,3,85.0
cassandra,File,3,100.0
cassandra,DefUse,3,39.92
cassandra,DefUse,3,61.1
cassandra,DefUse,3,40.52
cassandra,DefUse,3,20.0
cassandra,DefUse,3,75.0
cassandra,DefUse,3,63.13
cassandra,DefUse,3,46.83
cassandra,DefUse,3,46.0
cassandra,DefUse,3,46.43
cassandra,DefUse,3,55.17
cassandra,DefUse,3,51.05
cassandra,DefUse,3,53.18
cassandra,DefUse,3,61.9
cassandra,DefUse,3,41.8
cassandra,DefUse,3,53.85
cassandra,DefUse,3,55.56
cassandra,DefUse,3,61.9
cassandra,DefUse,3,35.36
cassandra,DefUse,3,40.58
cassandra,DefUse,3,32.14
cassandra,DefUse,3,77.78
cassandra,DefUse,3,16.67
cassandra,DefUse,3,63.81
cassandra,DefUse,3,46.43
cassandra,DefUse,3,57.14
cassandra,DefUse,3,44.44
cassandra,DefUse,3,50.0
cassandra,DefUse,3,73.33
cassandra,DefUse,3,33.33
cassandra,DefUse,3,43.44
cassandra,DefUse,3,52.55
cassandra,DefUse,3,60.0
cassandra,DefUse,3,58.22
cassandra,DefUse,3,45.59
cassandra,DefUse,3,29.19
cassandra,DefUse,3,56.04
cassandra,DefUse,3,78.33
cassandra,DefUse,3,85.2
cassandra,DefUse,3,55.56
cassandra,DefUse,3,56.83
cassandra,DefUse,3,39.29
cassandra,DefUse,3,71.46
cassandra,DefUse,3,67.63
cassandra,DefUse,3,59.71
cassandra,DefUse,3,91.11
cassandra,DefUse,3,49.49
cassandra,DefUse,3,56.41
cassandra,DefUse,3,63.21
cassandra,DefUse,3,82.5
cassandra,DefUse,3,46.67
cassandra,DefUse,3,54.05
cassandra,DefUse,3,31.34
cassandra,DefUse,3,38.46
cassandra,DefUse,3,58.33
cassandra,DefUse,3,20.0
cassandra,DefUse,3,73.33
cassandra,DefUse,3,83.33
cassandra,DefUse,3,43.23
cassandra,DefUse,3,31.11
cassandra,DefUse,3,75.38
cassandra,DefUse,3,59.78
cassandra,DefUse,3,46.67
cassandra,DefUse,3,31.82
cassandra,DefUse,3,61.9
cassandra,DefUse,3,23.81
cassandra,DefUse,3,48.89
cassandra,DefUse,3,24.81
cassandra,DefUse,3,66.41
cassandra,DefUse,3,64.1
cassandra,DefUse,3,60.61
cassandra,DefUse,3,60.72
cassandra,DefUse,3,85.26
cassandra,DefUse,3,40.0
cassandra,DefUse,3,64.1
cassandra,DefUse,3,56.41
cassandra,DefUse,3,20.0
cassandra,DefUse,3,81.88
cassandra,DefUse,3,40.42
cassandra,DefUse,3,54.9
cassandra,DefUse,3,70.51
cassandra,DefUse,3,81.43
cassandra,DefUse,3,63.81
cassandra,DefUse,3,42.52
cassandra,DefUse,3,69.57
cassandra,DefUse,3,42.31
cassandra,DefUse,3,58.1
cassandra,DefUse,3,16.67
cassandra,DefUse,3,51.63
cassandra,DefUse,3,56.39
cassandra,DefUse,3,44.44
cassandra,DefUse,3,48.89
cassandra,DefUse,3,43.03
cassandra,DefUse,3,69.52
cassandra,DefUse,3,16.67
cassandra,DefUse,3,30.0
cassandra,DefUse,3,78.79
cassandra,DefUse,3,60.44
cassandra,DefUse,3,38.18
cassandra,DefUse,3,42.5
cassandra,DefUse,3,39.29
cassandra,SmartCommit,3,83.79
cassandra,SmartCommit,3,66.26
cassandra,SmartCommit,3,63.4
cassandra,SmartCommit,3,70.0
cassandra,SmartCommit,3,77.78
cassandra,SmartCommit,3,41.21
cassandra,SmartCommit,3,72.22
cassandra,SmartCommit,3,59.28
cassandra,SmartCommit,3,52.39
cassandra,SmartCommit,3,63.79
cassandra,SmartCommit,3,67.37
cassandra,SmartCommit,3,55.29
cassandra,SmartCommit,3,100.0
cassandra,SmartCommit,3,59.52
cassandra,SmartCommit,3,75.64
cassandra,SmartCommit,3,69.44
cassandra,SmartCommit,3,68.25
cassandra,SmartCommit,3,83.28
cassandra,SmartCommit,3,89.86
cassandra,SmartCommit,3,85.71
cassandra,SmartCommit,3,91.11
cassandra,SmartCommit,3,100.0
cassandra,SmartCommit,3,55.4
cassandra,SmartCommit,3,89.29
cassandra,SmartCommit,3,70.33
cassandra,SmartCommit,3,83.33
cassandra,SmartCommit,3,58.09
cassandra,SmartCommit,3,73.33
cassandra,SmartCommit,3,55.56
cassandra,SmartCommit,3,93.53
cassandra,SmartCommit,3,52.83
cassandra,SmartCommit,3,92.58
cassandra,SmartCommit,3,59.25
cassandra,SmartCommit,3,72.06
cassandra,SmartCommit,3,76.46
cassandra,SmartCommit,3,43.26
cassandra,SmartCommit,3,69.0
cassandra,SmartCommit,3,54.95
cassandra,SmartCommit,3,77.78
cassandra,SmartCommit,3,50.75
cassandra,SmartCommit,3,85.71
cassandra,SmartCommit,3,51.71
cassandra,SmartCommit,3,83.96
cassandra,SmartCommit,3,55.61
cassandra,SmartCommit,3,88.89
cassandra,SmartCommit,3,67.41
cassandra,SmartCommit,3,67.95
cassandra,SmartCommit,3,55.71
cassandra,SmartCommit,3,99.17
cassandra,SmartCommit,3,77.78
cassandra,SmartCommit,3,76.43
cassandra,SmartCommit,3,66.67
cassandra,SmartCommit,3,87.91
cassandra,SmartCommit,3,75.0
cassandra,SmartCommit,3,70.0
cassandra,SmartCommit,3,86.67
cassandra,SmartCommit,3,88.89
cassandra,SmartCommit,3,71.18
cassandra,SmartCommit,3,55.56
cassandra,SmartCommit,3,38.29
cassandra,SmartCommit,3,85.79
cassandra,SmartCommit,3,84.17
cassandra,SmartCommit,3,54.55
cassandra,SmartCommit,3,92.86
cassandra,SmartCommit,3,61.9
cassandra,SmartCommit,3,86.67
cassandra,SmartCommit,3,76.56
cassandra,SmartCommit,3,86.63
cassandra,SmartCommit,3,66.38
cassandra,SmartCommit,3,84.85
cassandra,SmartCommit,3,65.4
cassandra,SmartCommit,3,51.62
cassandra,SmartCommit,3,68.89
cassandra,SmartCommit,3,53.46
cassandra,SmartCommit,3,74.36
cassandra,SmartCommit,3,90.0
cassandra,SmartCommit,3,88.94
cassandra,SmartCommit,3,62.28
cassandra,SmartCommit,3,67.32
cassandra,SmartCommit,3,83.33
cassandra,SmartCommit,3,91.43
cassandra,SmartCommit,3,100.0
cassandra,SmartCommit,3,71.43
cassandra,SmartCommit,3,48.19
cassandra,SmartCommit,3,71.79
cassandra,SmartCommit,3,88.57
cassandra,SmartCommit,3,83.33
cassandra,SmartCommit,3,75.82
cassandra,SmartCommit,3,51.11
cassandra,SmartCommit,3,75.0
cassandra,SmartCommit,3,55.56
cassandra,SmartCommit,3,68.24
cassandra,SmartCommit,3,71.48
cassandra,SmartCommit,3,66.67
cassandra,SmartCommit,3,80.0
cassandra,SmartCommit,3,84.85
cassandra,SmartCommit,3,74.73
cassandra,SmartCommit,3,41.82
cassandra,SmartCommit,3,60.0
cassandra,SmartCommit,3,78.57
cassandra,All,5,38.26
cassandra,All,5,44.2
cassandra,All,5,35.57
cassandra,All,5,20.88
cassandra,All,5,40.45
cassandra,All,5,43.87
cassandra,All,5,20.63
cassandra,All,5,28.58
cassandra,All,5,59.18
cassandra,All,5,24.74
cassandra,All,5,46.72
cassandra,All,5,29.43
cassandra,All,5,16.67
cassandra,All,5,23.08
cassandra,All,5,52.63
cassandra,All,5,23.33
cassandra,All,5,27.62
cassandra,All,5,17.95
cassandra,All,5,33.09
cassandra,All,5,74.43
cassandra,All,5,40.14
cassandra,All,5,38.66
cassandra,All,5,22.18
cassandra,All,5,36.5
cassandra,All,5,21.79
cassandra,All,5,60.36
cassandra,All,5,40.77
cassandra,All,5,74.65
cassandra,All,5,37.84
cassandra,All,5,31.85
cassandra,All,5,94.5
cassandra,All,5,60.22
cassandra,All,5,21.58
cassandra,All,5,21.82
cassandra,All,5,16.19
cassandra,All,5,56.48
cassandra,All,5,57.34
cassandra,All,5,25.36
cassandra,All,5,36.59
cassandra,All,5,24.76
cassandra,All,5,46.54
cassandra,All,5,44.92
cassandra,All,5,40.23
cassandra,All,5,35.76
cassandra,All,5,32.63
cassandra,All,5,13.33
cassandra,All,5,82.25
cassandra,All,5,62.52
cassandra,All,5,16.32
cassandra,All,5,62.32
cassandra,All,5,40.16
cassandra,All,5,30.79
cassandra,All,5,32.41
cassandra,All,5,26.19
cassandra,All,5,51.02
cassandra,All,5,28.1
cassandra,All,5,31.53
cassandra,All,5,14.29
cassandra,All,5,28.33
cassandra,All,5,40.0
cassandra,All,5,21.58
cassandra,All,5,22.22
cassandra,All,5,30.63
cassandra,All,5,17.39
cassandra,All,5,34.68
cassandra,All,5,34.14
cassandra,All,5,76.18
cassandra,All,5,17.95
cassandra,All,5,23.17
cassandra,All,5,31.13
cassandra,All,5,27.92
cassandra,All,5,30.2
cassandra,All,5,17.58
cassandra,All,5,52.66
cassandra,All,5,22.62
cassandra,All,5,26.01
cassandra,All,5,16.67
cassandra,All,5,26.33
cassandra,All,5,35.95
cassandra,All,5,25.18
cassandra,All,5,17.78
cassandra,All,5,31.62
cassandra,All,5,57.35
cassandra,All,5,44.27
cassandra,All,5,14.29
cassandra,All,5,24.24
cassandra,All,5,60.87
cassandra,All,5,44.69
cassandra,All,5,47.62
cassandra,All,5,55.45
cassandra,All,5,26.6
cassandra,All,5,27.45
cassandra,All,5,29.85
cassandra,All,5,38.5
cassandra,All,5,20.17
cassandra,All,5,22.3
cassandra,All,5,30.04
cassandra,All,5,72.69
cassandra,All,5,84.43
cassandra,All,5,30.98
cassandra,File,5,72.35
cassandra,File,5,71.01
cassandra,File,5,70.75
cassandra,File,5,85.71
cassandra,File,5,75.58
cassandra,File,5,55.13
cassandra,File,5,59.48
cassandra,File,5,42.7
cassandra,File,5,82.71
cassandra,File,5,81.05
cassandra,File,5,61.71
cassandra,File,5,72.18
cassandra,File,5,94.87
cassandra,File,5,73.63
cassandra,File,5,69.77
cassandra,File,5,90.0
cassandra,File,5,66.19
cassandra,File,5,66.67
cassandra,File,5,86.16
cassandra,File,5,37.95
cassandra,File,5,69.94
cassandra,File,5,67.09
cassandra,File,5,77.31
cassandra,File,5,82.76
cassandra,File,5,93.59
cassandra,File,5,57.29
cassandra,File,5,75.0
cassandra,File,5,41.67
cassandra,File,5,68.99
cassandra,File,5,78.27
cassandra,File,5,9.1
cassandra,File,5,53.12
cassandra,File,5,93.68
cassandra,File,5,70.91
cassandra,File,5,85.71
cassandra,File,5,83.39
cassandra,File,5,51.05
cassandra,File,5,92.59
cassandra,File,5,73.19
cassandra,File,5,82.86
cassandra,File,5,62.78
cassandra,File,5,57.94
cassandra,File,5,63.0
cassandra,File,5,84.77
cassandra,File,5,77.73
cassandra,File,5,93.33
cassandra,File,5,40.88
cassandra,File,5,41.76
cassandra,File,5,80.0
cassandra,File,5,93.12
cassandra,File,5,72.61
cassandra,File,5,76.98
cassandra,File,5,71.94
cassandra,File,5,82.38
cassandra,File,5,53.87
cassandra,File,5,81.9
cassandra,File,5,79.89
cassandra,File,5,78.57
cassandra,File,5,74.17
cassandra,File,5,70.0
cassandra,File,5,87.89
cassandra,File,5,93.57
cassandra,File,5,79.68
cassandra,File,5,69.57
cassandra,File,5,77.22
cassandra,File,5,68.69
cassandra,File,5,27.07
cassandra,File,5,70.51
cassandra,File,5,89.05
cassandra,File,5,66.9
cassandra,File,5,81.2
cassandra,File,5,79.49
cassandra,File,5,76.92
cassandra,File,5,61.56
cassandra,File,5,82.23
cassandra,File,5,91.94
cassandra,File,5,71.67
cassandra,File,5,78.41
cassandra,File,5,83.57
cassandra,File,5,79.75
cassandra,File,5,93.33
cassandra,File,5,94.85
cassandra,File,5,90.44
cassandra,File,5,59.29
cassandra,File,5,76.19
cassandra,File,5,80.3
cassandra,File,5,100.0
cassandra,File,5,76.99
cassandra,File,5,100.0
cassandra,File,5,48.18
cassandra,File,5,78.08
cassandra,File,5,82.08
cassandra,File,5,80.95
cassandra,File,5,72.26
cassandra,File,5,82.69
cassandra,File,5,93.08
cassandra,File,5,80.9
cassandra,File,5,41.04
cassandra,File,5,32.89
cassandra,File,5,81.89
cassandra,DefUse,5,47.35
cassandra,DefUse,5,66.5
cassandra,DefUse,5,64.03
cassandra,DefUse,5,76.92
cassandra,DefUse,5,61.76
cassandra,DefUse,5,49.29
cassandra,DefUse,5,45.42
cassandra,DefUse,5,49.55
cassandra,DefUse,5,53.48
cassandra,DefUse,5,67.37
cassandra,DefUse,5,56.67
cassandra,DefUse,5,29.43
cassandra,DefUse,5,55.13
cassandra,DefUse,5,23.08
cassandra,DefUse,5,53.44
cassandra,DefUse,5,52.86
cassandra,DefUse,5,38.1
cassandra,DefUse,5,17.95
cassandra,DefUse,5,72.11
cassandra,DefUse,5,60.65
cassandra,DefUse,5,60.11
cassandra,DefUse,5,60.98
cassandra,DefUse,5,32.56
cassandra,DefUse,5,86.87
cassandra,DefUse,5,21.79
cassandra,DefUse,5,63.32
cassandra,DefUse,5,72.44
cassandra,DefUse,5,51.67
cassandra,DefUse,5,50.92
cassandra,DefUse,5,74.09
cassandra,DefUse,5,51.61
cassandra,DefUse,5,39.78
cassandra,DefUse,5,38.42
cassandra,DefUse,5,32.73
cassandra,DefUse,5,75.24
cassandra,DefUse,5,56.48
cassandra,DefUse,5,68.01
cassandra,DefUse,5,50.43
cassandra,DefUse,5,58.33
cassandra,DefUse,5,24.76
cassandra,DefUse,5,56.21
cassandra,DefUse,5,70.48
cassandra,DefUse,5,56.94
cassandra,DefUse,5,81.45
cassandra,DefUse,5,72.24
cassandra,DefUse,5,66.67
cassandra,DefUse,5,85.95
cassandra,DefUse,5,45.35
cassandra,DefUse,5,53.68
cassandra,DefUse,5,62.32
cassandra,DefUse,5,60.99
cassandra,DefUse,5,57.3
cassandra,DefUse,5,54.55
cassandra,DefUse,5,45.24
cassandra,DefUse,5,56.37
cassandra,DefUse,5,28.1
cassandra,DefUse,5,37.4
cassandra,DefUse,5,14.29
cassandra,DefUse,5,69.17
cassandra,DefUse,5,57.5
cassandra,DefUse,5,38.42
cassandra,DefUse,5,57.31
cassandra,DefUse,5,72.06
cassandra,DefUse,5,39.53
cassandra,DefUse,5,82.12
cassandra,DefUse,5,63.47
cassandra,DefUse,5,46.24
cassandra,DefUse,5,35.9
